Date,S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
2021/12/27,106,MMFDBP,38.74,586.0,586.0,586.0,586.0,586.00,"3,500.00",586.00,"2,051,000.00",1,0.0,0.00,0.0,0.0,0.0,906.00,525.00
2022/01/02,108,MMFDBP,46.9,586.0,586.0,586.0,586.0,586.00,"19,868.00",586.00,"11,642,648.00",8,0.00,0.00,0.0,0.0,0.0,906.00,525.00
2022/09/15,105,MMFDBP,27.7,576.0,576.0,576.0,576.0,576.00,"10,000.00",586.00,"5,760,000.00",1,-10.0,0.0,-1.71,0.0,0.0,586.00,561.00
2022/09/27,107,MMFDBP,25.12,576.0,576.0,576.0,576.0,576.00,"10,000.00",576.00,"5,760,000.00",2,0.0,0.0,0.0,0.0,0.0,586.00,561.00
2022/12/13,116,MMFDBP,24.72,483.0,483.0,483.0,483.0,483.00,"1,046.00",483.00,"505,218.00",2,0.0,0.0,0.0,0.0,0.0,586.00,483.00
2022/12/19,119,MMFDBP,31.51,483.0,483.0,483.0,483.0,483.00,"24,000.00",483.00,"11,592,000.00",1,0.0,0.0,0.0,0.0,0.0,586.00,483.00
2022/12/28,120,MMFDBP,28.27,483.0,483.0,483.0,483.0,483.00,"4,289.00",483.00,"2,071,587.00",5,0.0,0.0,0.0,0.0,0.0,586.00,483.00
2023/06/21,122,MMFDBP,34.17,359.0,359.0,359.0,359.0,359.00,"1,869.00",359.00,"670,971.00",1,0.0,0.00,0.0,0.0,0.0,576.00,359.00
2023/06/28,131,MMFDBP,42.52,359.0,359.0,359.0,359.0,359.00,"36,331.00",359.00,"13,042,829.00",2,0.0,0.0,0.0,0.0,0.0,576.00,359.00
2023/08/08,124,MMFDBP,31.53,359.0,359.0,359.0,359.0,359.00,"8,500.00",359.00,"3,051,500.00",1,0.0,0.00,0.0,0.0,0.0,576.00,359.00
2023/12/04,141,MMFDBP,38.33,278.0,278.0,278.0,278.0,278.00,"4,400.00",278.00,"1,223,200.00",3,0.0,0.0,0.0,0.0,0.0,483.00,278.00
2024/03/12,148,MMFDBP,42.12,278.0,278.0,278.0,278.0,278.00,"2,000.00",278.00,"556,000.00",2,0.00,0.0,0.0,0.0,0.0,359.00,278.00
